source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0
ofi,62.6,0,0,0,0,0,1.66,106.36
nfc,222.6,0,0,66.46,0,0,0,137.06
mfi,82.22,0,0,28.33,1.46,87.84,54.81,117.89
icpf,0,0,0,0,23.57,0,0,9.95
govt,19.92,0,0,0,0,1.63,0,12.08
hh,0,0,0,0,0,0,0,0
row,162.66,0.19,0,222.84,17.5,19.55,0,0
