source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,4.02,4.1,0,12.48,0.15,6.73,5.71,26.88
ofi,915.17,1.1,0,708.97,30.8,267.67,503.74,1440.19
nfc,1352.84,0.49,0,79.79,0.49,47.36,17.51,581.94
mfi,3130.95,37.74,0,620.36,17.53,1140.4,4967.37,589.32
icpf,35.52,0.39,0,7.47,53.53,102.94,145.66,-7.12
govt,184.49,5.52,0,9.29,12.62,463.04,70.04,67.69
hh,30.09,0.01,0,0.97,19.84,0.54,17.66,0.51
row,837.05,0,0,1398.82,39.15,194.68,0,0
