source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,11.55,5.68,0,14.74,0.28,5.52,13.15,26.53
ofi,1089.45,0.89,0,1103.79,34.58,273.88,499.56,2078.14
nfc,1405.03,0.48,0,111.39,0.96,55.75,18,673.56
mfi,3148.57,36.62,0,540.51,15.51,1118.84,5024.95,646.12
icpf,44.9,0.38,0,9.01,57.35,105.68,149.86,-6.53
govt,182.8,5.44,0,12.86,11.6,473.88,80.07,63.73
hh,29.31,0.11,0,1.79,21.51,0.54,17.71,0.1
row,1211.86,0,0,2003.24,43.15,179.12,0,0
