source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,12.42,0,0.48
ofi,0,0,0,0,0,8.56,0,1.92
nfc,0,0,0,0,0,0.9,0,0.06
mfi,4.98,0,0,0.06,0,37.38,0,4.15
icpf,0,0,0,0,0,4.27,0,1.45
govt,0,0,0,0,0,0.52,0,0
hh,0,0,0,0,0,13.09,0,0.66
row,-13.09,-13.09,0,0,0,63.56,0,0
