source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0
ofi,98.07,0,0,3.56,0.01,5.48,64.31,6.99
nfc,12.33,0,0,0,0,0,0,13.24
mfi,514.88,0,0,78.51,3.74,112.02,571.17,111.83
icpf,0,0,0,0,0,0,0.57,7.93
govt,39.13,0,0,0.01,0.96,44.12,7.34,49.78
hh,0,0,0,0,0,0,0,0
row,87.79,0,57.92,25.76,5.87,50.02,0,0
