Node,Sector,time,Assets,Liabilities
iv,Non-banks,2014-Q2,196.2,214.72
nfc,Real economy,2014-Q2,1561.59,3635.89
mfi,Banks,2014-Q2,4343.24,4118.24
ofi,Non-banks,2014-Q2,913.95,595.18
icpf,Non-banks,2014-Q2,696.56,727.38
hh,Real economy,2014-Q2,4087.15,914.89
govt,Real economy,2014-Q2,574.5,2606.24
row,row,2014-Q2,5000,5000
