source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.01,0,0,0,0,0,0,0
ofi,0,0,0,0,0,0,0,0
nfc,0.03,0,0,0,0,0,0,0.01
mfi,0.01,0,0.01,0,0,0.31,0,0.33
icpf,0.04,0,0,0,0,0.04,0,0.09
govt,0,0,0.02,0,0,0,0,0
hh,0,0,0,0,0,0,0,0
row,0,0,0,0,0,0.01,0,0
