Node,Sector,time,Assets,Liabilities
iv,Non-banks,2017-Q4,2.7,2.61
nfc,Real economy,2017-Q4,45.34,80.52
mfi,Banks,2017-Q4,54.4,51.93
ofi,Non-banks,2017-Q4,5.08,4.58
icpf,Non-banks,2017-Q4,10.37,10.32
hh,Real economy,2017-Q4,43.1,13.44
govt,Real economy,2017-Q4,29.37,42
row,row,2017-Q4,5000,5000
