source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0
ofi,0,0,0,0,0,0,0.37,0
nfc,0,0,0,0,0,0,0,0
mfi,32.14,0.01,0,2.11,0.06,0.66,15.16,69.47
icpf,0,0,0,0,0,0.01,0.01,0
govt,0,0,0,0,0,9.66,0.03,0
hh,0,0,0,0,0,0.08,0,0
row,0,0,68.51,0.12,0,0,0,0
