source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.02,0,0.03,0.02,0,0.4,0,0.41
ofi,0,0,0,0,0,0.02,0,0
nfc,0,0,0.01,0,0,0.06,0,0
mfi,0.08,0,0.01,0.02,0,2.22,0,19.14
icpf,0.01,0,0.01,0.01,0,0.5,0,2.16
govt,0,0,0,0,0,0.07,0,0
hh,0.07,0,0.27,0.37,0,1.86,0,0.26
row,0.21,0,0.01,0.01,0,0.17,0,0
